Africa Eastern and Southern,AFE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,638.9663006,666.8701465,1563.676371,1669.134226,1697.844163,1677.094818,1579.434512,1475.405527,1441.531746,1494.710171,1535.776856,1406.289007
Africa Eastern and Southern,AFE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,529698039801,828301754164,1692721618790,1709007018303,1822199830356,1959092875079,2036054709932,2164106003003,2257210913754,2370954596243,2470297725339,2432232998861
Africa Eastern and Southern,AFE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1738.721483,2080.569242,3177.26607,3121.571713,3238.881478,3388.992105,3428.441204,3547.837212,3603.506658,3686.815396,3742.61295,3591.372558
Africa Eastern and Southern,AFE,Income share held by lowest 20%,SI.DST.FRST.20,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.1541131,51.27612888,59.35359492,60.18556105,60.95336296,61.64736659,62.25928837,62.78768149,63.24626353,63.64898804,64.00519747,0
Africa Eastern and Southern,AFE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.234900963,5.573420635,4.956841766,4.882058153,4.804515752,4.726220442,4.64763738,4.569674667,4.493744221,4.420263916,4.349432929,0
Africa Eastern and Southern,AFE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,129.7174981,121.519841,107.0526218,105.2561655,103.3914605,101.541782,99.71979866,97.91660103,96.14649227,94.69522337,93.23194363,0
Africa Eastern and Southern,AFE,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,19.91378966,26.6747897,0,0,0,0,0,0,0,39.89559474,0,0
Africa Eastern and Southern,AFE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,40.19854878,0,0,0,0,0,0,0,65.45744395,0,0
Africa Eastern and Southern,AFE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,165.8015276,137.5449914,82.05748353,78.25007097,74.81667325,71.79495789,69.13815746,66.51592775,64.24399372,62.07293632,60.05415038,58.15864958
Africa Eastern and Southern,AFE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,59.30512561,57.705111,77.37453461,77.67458017,76.37686119,75.87915192,74.83594195,72.33139044,72.33519371,72.08318685,73.25827219,0
Africa Eastern and Southern,AFE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"School enrollment, primary (% gross)",SE.PRM.ENRR,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.915788047,6.353239665,5.801838342,5.760351576,5.696382966,5.653274036,5.563594787,5.495034153,5.371652721,5.269306447,5.145697005,4.996785439
Africa Eastern and Southern,AFE,Forest area (sq. km),AG.LND.FRST.K2,4988232.4,5058895.14,4765400.98,4734211.36,4703021.74,4671832.12,4640642.5,4607876.1,4575901.2,4544314.78,4511676.2,4479395
Africa Eastern and Southern,AFE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,0,0,14.39985207,14.99749642,14.99749857,0,0
Africa Eastern and Southern,AFE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,0,0,4.48896609,0,0,0,0,4.868366375,0,0,0
Africa Eastern and Southern,AFE,Urban population growth (annual %),SP.URB.GROW,5.076642733,3.641650682,4.187007925,4.117606999,4.115817482,4.114607556,4.102247528,4.085542186,4.067192886,4.04698654,4.022682584,3.99640031
Africa Eastern and Southern,AFE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,788.2223282,733.4215418,749.4021877,728.7212216,725.6681961,740.7663428,0,0,0,0,0,0
Africa Eastern and Southern,AFE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.017504843,0.9003991498,1.00533811,1.021646329,1.031833091,1.041144792,0.9873931674,0.9710164553,0.9599780168,0.9335412011,0,0
Africa Eastern and Southern,AFE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,791.1228178,780.702624,740.7416057,703.9084009,698.3699142,686.7280572,0,0,0,0,0,0
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,212336051489,283952504752,943378184762,950521438839,964242449960,984807065633,919930022724,873354876607,985355704660,1012853224906,1009909855422,920792331528
Africa Eastern and Southern,AFE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.05082566562,3.197142701,4.014183315,1.972651702,4.308369816,3.986754398,2.925590802,2.019390628,2.542297932,2.475271736,2.077897855,-2.939185581
Africa Eastern and Southern,AFE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.92630484,11.11730588,9.430270472,6.992016281,5.844111401,5.401164084,5.366462298,6.400900454,5.217430866,4.095047399,4.252788644,5.373589142
Africa Eastern and Southern,AFE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.2600892,12.5789843,10.06401672,10.80962359,11.13997234,11.91545015,12.76239434,12.84724413,12.54502722,11.9876753,12.50232527,14.66569782
Africa Eastern and Southern,AFE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.33194336,26.89144197,28.57985795,28.38857255,27.84470977,27.3938881,25.67447187,26.03668053,26.21712971,27.07659125,26.98600513,25.85462274
Africa Eastern and Southern,AFE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.06969362,25.99315949,31.74995588,30.24673629,29.41497239,28.3886727,23.89138163,23.68584144,23.57656531,25.5064511,24.13701272,22.62032954
Africa Eastern and Southern,AFE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,0,25.87472891,32.24461687,33.37911867,34.06376036,32.49374322,30.53905107,28.2359454,26.74565986,28.48751076,27.25655907,24.96859329
Africa Eastern and Southern,AFE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,0,17.97204138,22.26824797,22.90009351,23.8307658,24.746192,25.39980331,23.25859349,23.07253337,22.2871648,22.21721041,20.63872843
Africa Eastern and Southern,AFE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,0,0,24.92850791,23.70312184,24.27110533,23.97160328,21.4044024,20.71081067,21.83974856,22.46421102,23.42467989,0
Africa Eastern and Southern,AFE,Time required to start a business (days),IC.REG.DURS,0,0,37.39583333,35.4,33.12,32.32,32.03846154,31.57692308,29.28846154,27.82692308,26.82692308,0
Africa Eastern and Southern,AFE,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,0,0,17.56214572,18.03828174,18.20249917,18.2885639,17.47152179,17.14320757,17.56473278,17.5270675,18.16194611,0
Africa Eastern and Southern,AFE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.866113101,2.017056955,1.560418722,1.595962411,1.785124784,1.844387592,1.64443257,1.420429725,1.376635949,1.164407363,1.116058912,1.151456843
Africa Eastern and Southern,AFE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.002586607379,2.51535823,48.47290174,53.25814846,58.23449161,62.53731242,67.99350423,64.96315617,64.88158725,72.88858292,78.43357706,84.22977746
Africa Eastern and Southern,AFE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0,0,0,0,5.235443906,0,6.764526399,6.915408163,7.021331636,4.279257103,7.479588898,4.52176417
Africa Eastern and Southern,AFE,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,0,0,60.30303,60.45454561,58.28502415,58.14009662,59.13044638,58.59904493,59.71014783,58.06764348,58.50242464,57.63286087
Africa Eastern and Southern,AFE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,37.29273575,40.48649159,54.11520663,54.3526992,54.48803607,52.25233341,46.98501923,43.54060581,43.36607428,47.05607324,44.42372899,42.24723664
Africa Eastern and Southern,AFE,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Africa Eastern and Southern,AFE,Net migration,SM.POP.NETM,0,0,0,-1411932,0,0,0,0,-791282,0,0,0
Africa Eastern and Southern,AFE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1651896840,2604068623,9436889410,9539960622,9473585444,10608582181,10991470022,10178693479,10677179825,14844760351,14434337029,13702563643
Africa Eastern and Southern,AFE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,88673056.81,4315007316,17538697879,24636336184,21534243340,27681416018,28774225014,16842050894,9955492706,14449631530,14684836451,12913412761
Africa Eastern and Southern,AFE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,10480720001,7995110002,28533789930,26226879871,29207570093,25900260071,25497109968,25069150086,27881609782,27525489811,30202910114,0
Afghanistan,AFG,"Population, total",SP.POP.TOTL,12412311,20779957,30117411,31161378,32269592,33370804,34413603,35383028,36296111,37171922,38041757,38928341
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,4.47695438,2.975057223,3.143105557,3.407600033,3.494591927,3.355602331,3.077053629,2.778034788,2.54783304,2.384309079,2.313073349,2.303812093
Afghanistan,AFG,Surface area (sq. km),AG.SRF.TOTL.K2,652860,652860,652860,652860,652860,652860,652860,652860,652860,652860,0,0
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,19.01220936,31.8291165,46.13149986,47.73056704,49.42804277,51.11479337,52.7120715,54.19696106,55.59555035,56.93704929,58.26939466,59.62739485
Afghanistan,AFG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0,0,38.3,0,0,0,0,54.5,0,0,0,0
Afghanistan,AFG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,0,0,16066487404,19553331947,21067819329,20969721074,20174388339,19393029362,19070824502,19036072150,19716993007,19322260776
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,0,0,530,630,650,630,590,550,530,510,520,500
Afghanistan,AFG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,0,0,51128371959,59760957552,65266760469,69050351845,72481076026,70796494470,75695088355,78220074065,83181446281,81677342020
Afghanistan,AFG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,0,0,1700,1920,2020,2070,2110,2000,2090,2100,2190,2100
Afghanistan,AFG,Income share held by lowest 20%,SI.DST.FRST.20,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.331,55.841,61.553,62.054,62.525,62.966,63.377,63.763,64.13,64.486,64.833,0
Afghanistan,AFG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.466,7.485,5.77,5.562,5.359,5.163,4.976,4.8,4.633,4.473,4.321,0
Afghanistan,AFG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,162.8354,153.951,107.256,100.797,94.429,88.061,81.693,75.325,68.957,65.141,61.325,0
Afghanistan,AFG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,0,5.3,21.2,0,0,0,22.5,22.5,0,0,0,0
Afghanistan,AFG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,12.4,38.6,39.9,0,45.2,50.5,0,53.4,58.8,0,0
Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.4,129.2,84,80.3,76.9,73.6,70.4,67.5,64.8,62.3,60.1,58
Afghanistan,AFG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,0,24.6,0,0,0,0,19.1,0,0
Afghanistan,AFG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,20,27,64,59,57,60,63,64,64,64,64,0
Afghanistan,AFG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,0,0,0,0,0,0,0,80.49504089,84.41494751,85.62532806,84.33058929,0
Afghanistan,AFG,"School enrollment, primary (% gross)",SE.PRM.ENRR,29.04141998,20.95758057,97.64163971,103.4923935,104.4984283,105.9197083,103.534523,102.4864731,102.1757889,103.9961624,106.7010803,0
Afghanistan,AFG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,10.84996033,0,51.75690842,53.61804962,53.57513046,52.582901,51.66994858,51.65594101,53.64319992,55.42520905,0,0
Afghanistan,AFG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0,0,0.6634500027,0.6692500114,0.6553300023,0.6540200114,0.6423299909,0.6456699967,0.6416900158,0.6360200047,0,0
Afghanistan,AFG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Afghanistan,AFG,Forest area (sq. km),AG.LND.FRST.K2,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4,12084.4
Afghanistan,AFG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,0,0,0.1047070403,0.1047070348,0.1047070348,0,0
Afghanistan,AFG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,0,0,43.01590668,0,0,0,0,43.01590668,0,0,0
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,4.898100966,3.392643808,4.028087714,4.288951296,4.372354192,4.229791683,3.951725628,3.649127826,3.462893353,3.349934387,3.323827257,3.354421159
Afghanistan,AFG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2384729161,0.03705493712,0.4070735031,0.3353510233,0.2637157606,0.2340369144,0.2321756312,0.2088571956,0.2033275686,0.200151071,0,0
Afghanistan,AFG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,0,0,17805113119,19907317066,20146404996,20497126770,19134211764,18116562465,18753469630,18053228579,18799450743,20116137326
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0,0,0.4263547845,12.75228709,5.600744658,2.724543364,1.45131466,2.260314201,2.647003202,1.189228128,3.911603419,-2.351100673
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0,0,16.59334673,7.301756471,4.822785479,0.5669445408,2.447563002,-2.197526466,2.403656188,2.071348579,6.521479845,7.821667127
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0,0,23.74366399,24.39087363,22.81066274,22.13704137,20.63432272,25.74031404,26.42019908,22.04289675,25.77397074,26.82060011
Afghanistan,AFG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,0,0,22.74025248,21.15780715,20.44460531,21.22966322,22.12404249,10.46680769,10.051874,13.38724696,14.05811237,14.0316991
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,0,0,11.51016072,10.20062464,9.405609332,8.613730505,10.13111817,12.6780099,13.03926222,0,0,0
Afghanistan,AFG,Time required to start a business (days),IC.REG.DURS,0,0,9.5,9.5,6.5,8.5,8.5,8.5,8.5,8.5,8.5,0
Afghanistan,AFG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,0,0,8.916793996,7.707800603,7.12277329,6.882102943,7.585382331,9.502652783,9.898450897,0,0,0
Afghanistan,AFG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0,0,1.821345454,1.17541612,1.076949768,1.298012878,0.9945758227,0.956772141,0.9452267999,1.006746292,1.118230603,1.369684411
